"","","2019","2019","2019","2015","2015","2015","2010","2010","2010","2005","2005","2005","2000","2000","2000"
"Indicator","Age Group"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"ex - expectation of life at age x"," 1-4 years","65.26090652","65.57051843","64.96487699","64.18629607","63.76126509","64.67107084","63.04919147","62.98055303","63.12162322","61.37153674","61.46269065","61.25666705","59.46724817","59.37534427","59.55381963"
"ex - expectation of life at age x"," 5-9 years","62.18514072","62.51463904","61.86876169","61.35371841","60.9321761","61.83538659","60.64694863","60.57642145","60.72137275","59.42677774","59.48992622","59.34073979","58.03684589","57.90546016","58.16420729"
"ex - expectation of life at age x"," 10-14 years","57.32298769","57.65553805","57.00350087","56.55072225","56.12968799","57.0319677","55.98290043","55.9119441","56.05777735","54.75783662","54.8163782","54.67651009","53.3839554","53.24706824","53.51706598"
"ex - expectation of life at age x"," 15-19  years","52.42440248","52.76224714","52.0994917","51.68542389","51.26821479","52.16266059","51.20456598","51.13884543","51.27394268","49.9515068","50.01541543","49.86445726","48.57341585","48.44091033","48.7016925"
"ex - expectation of life at age x"," 20-24 years","47.75573055","48.12992322","47.39313507","47.23357804","46.9400851","47.57908771","46.66434548","46.66201087","46.66620642","45.41172416","45.51940082","45.27750422","44.12157323","44.05197831","44.17999148"
"ex - expectation of life at age x"," 25-29 years","43.21299299","43.63875207","42.79705361","43.00264688","42.94400258","43.09264556","42.30358209","42.38926895","42.21094725","41.04392257","41.17771861","40.88091933","39.89073839","39.89537619","39.86647693"
"ex - expectation of life at age x"," 30-34 years","38.72228286","39.16647835","38.28724282","38.71290809","38.78531633","38.6576167","37.97681087","38.09134373","37.85384995","36.73661122","36.83428159","36.61408637","35.68033537","35.65234157","35.69088585"
"ex - expectation of life at age x"," 35-39 years","34.2893483","34.73277111","33.85582155","34.4402558","34.59392651","34.29741457","33.70265709","33.8247401","33.57159063","32.47751414","32.51935173","32.41675775","31.50596273","31.41957233","31.57840196"
"ex - expectation of life at age x"," 40-44 years","29.99189354","30.39734533","29.59917784","30.27386816","30.46024567","30.09589539","29.53067522","29.61061792","29.44453303","28.35422761","28.31074889","28.38632832","27.46125547","27.28204432","27.63291518"
"ex - expectation of life at age x"," 45-49 years","25.89771245","26.26005063","25.55252754","26.25098111","26.43472171","26.0766262","25.54443779","25.58724012","25.49747478","24.44809764","24.34548864","24.54393484","23.6347149","23.39417316","23.87159246"
"ex - expectation of life at age x"," 50-54 years","22.02949179","22.33302496","21.74754889","22.41207617","22.56956364","22.26628772","21.76596701","21.77250286","21.75710109","20.77628055","20.634187","20.91381617","20.05163327","19.77586509","20.32485957"
"ex - expectation of life at age x"," 55-59 years","18.45743455","18.70844521","18.23143436","18.84818623","18.97878159","18.73191039","18.29079974","18.27304524","18.30674275","17.44089703","17.27919281","17.59807111","16.82765671","16.54369192","17.10961105"
"ex - expectation of life at age x"," 60-64 years","15.21116453","15.39355519","15.05771244","15.58857767","15.67539323","15.51820526","15.12046409","15.07066588","15.16855017","14.42237895","14.24246028","14.59733672","13.92182441","13.63258699","14.20646846"
"ex - expectation of life at age x"," 65-69 years","12.32318064","12.48851136","12.19005878","12.67745834","12.77079833","12.60296818","12.30773402","12.28083415","12.33597734","11.75549206","11.60771693","11.89549006","11.36047059","11.11513054","11.59741249"
"ex - expectation of life at age x"," 70-74 years","9.744030897","9.929526196","9.596682763","10.07006147","10.20946132","9.957704662","9.784999399","9.819093305","9.756336192","9.361454047","9.294148447","9.421241433","9.059097833","8.911790109","9.198078782"
"ex - expectation of life at age x"," 75-79 years","7.541580545","7.716905842","7.401620813","7.821416298","7.974255919","7.700801069","7.617127192","7.675862195","7.567172983","7.319224832","7.297843175","7.335827928","7.111328999","7.025212375","7.18607284"
"ex - expectation of life at age x"," 80-84 years","5.682152283","5.799213117","5.59411741","5.905538323","6.015976117","5.8217253","5.771272137","5.799224007","5.746991818","5.586547224","5.553426562","5.611891622","5.461626023","5.380056496","5.528872474"
"ex - expectation of life at age x"," 85+ years","4.128624053","4.168456613","4.100410342","4.319889222","4.361007705","4.290327542","4.264001233","4.244886664","4.277946075","4.180043748","4.124705232","4.221131793","4.124867173","4.043672597","4.188983217"
