measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,81,Germany,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2019,2449.877084759721,3134.5945903847028,1878.7081073718055
1,Deaths,81,Germany,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2019,6437.721414849173,7557.161179265677,5490.940053063072
1,Deaths,81,Germany,1,Male,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,Deaths,81,Germany,2,Female,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,Deaths,81,Germany,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,Deaths,81,Germany,1,Male,30,80-84,509,Chronic obstructive pulmonary disease,1,Number,2019,5380.695485539405,6544.5927998228535,4446.842456039965
1,Deaths,81,Germany,2,Female,30,80-84,509,Chronic obstructive pulmonary disease,1,Number,2019,3771.2039521796655,4860.695686646486,2891.871513668623
1,Deaths,81,Germany,3,Both,30,80-84,509,Chronic obstructive pulmonary disease,1,Number,2019,9151.899437719077,10836.362144917772,7754.638187785905
1,Deaths,81,Germany,1,Male,160,85+ years,509,Chronic obstructive pulmonary disease,1,Number,2019,6026.511145772142,7289.622227482318,4832.510322351263
1,Deaths,81,Germany,2,Female,160,85+ years,509,Chronic obstructive pulmonary disease,1,Number,2019,7004.083412293361,9805.01990635624,5194.424315501934
1,Deaths,81,Germany,3,Both,160,85+ years,509,Chronic obstructive pulmonary disease,1,Number,2019,13030.594558065482,16431.80643056163,10415.26409749829
1,Deaths,81,Germany,1,Male,5,1-4 years,689,Road injuries,1,Number,2019,12.263729542536764,16.461114448577593,8.591004691049777
1,Deaths,81,Germany,2,Female,5,1-4 years,689,Road injuries,1,Number,2019,8.997737007457575,12.0525201190255,6.389624137204225
1,Deaths,81,Germany,3,Both,5,1-4 years,689,Road injuries,1,Number,2019,21.26146654999437,27.300917401818552,15.936063975741156
1,Deaths,81,Germany,1,Male,6,5-9 years,689,Road injuries,1,Number,2019,15.56235689411548,21.110581072786772,10.909952815156306
1,Deaths,81,Germany,2,Female,6,5-9 years,689,Road injuries,1,Number,2019,10.237713647339847,13.94750044651665,7.219017388887167
1,Deaths,81,Germany,3,Both,6,5-9 years,689,Road injuries,1,Number,2019,25.800070541455355,33.47595177077638,19.716301567391593
1,Deaths,81,Germany,1,Male,7,10-14 years,689,Road injuries,1,Number,2019,20.789167097273147,26.965451283375717,15.302890384233605
1,Deaths,81,Germany,2,Female,7,10-14 years,689,Road injuries,1,Number,2019,15.679469372317786,20.428446108201836,11.715624703006764
1,Deaths,81,Germany,3,Both,7,10-14 years,689,Road injuries,1,Number,2019,36.46863646959088,45.27166468399348,28.803715690356213
1,Deaths,81,Germany,1,Male,8,15-19 years,689,Road injuries,1,Number,2019,213.4873024713081,251.05659887817572,173.9846975125821
1,Deaths,81,Germany,2,Female,8,15-19 years,689,Road injuries,1,Number,2019,75.0479745458464,90.57434675419785,59.63746158076905
1,Deaths,81,Germany,3,Both,8,15-19 years,689,Road injuries,1,Number,2019,288.53527701715456,334.30553053710537,244.7961451144389
1,Deaths,81,Germany,1,Male,9,20-24 years,689,Road injuries,1,Number,2019,358.99247137099695,419.19158337011635,302.1929311285761
1,Deaths,81,Germany,2,Female,9,20-24 years,689,Road injuries,1,Number,2019,84.22406883131929,102.66454062132927,67.84433957635144
1,Deaths,81,Germany,3,Both,9,20-24 years,689,Road injuries,1,Number,2019,443.2165402023159,509.3948237187285,378.7973256481387
1,Deaths,81,Germany,1,Male,10,25-29 years,689,Road injuries,1,Number,2019,255.37828968415437,307.8282216241933,207.45067185537354
1,Deaths,81,Germany,2,Female,10,25-29 years,689,Road injuries,1,Number,2019,50.386508425064584,62.830712507951596,39.79456978241516
1,Deaths,81,Germany,3,Both,10,25-29 years,689,Road injuries,1,Number,2019,305.76479810921927,363.05296107305537,254.9844649185153
1,Deaths,81,Germany,1,Male,11,30-34 years,689,Road injuries,1,Number,2019,209.8203980466261,255.10628520457064,168.53062520671804
1,Deaths,81,Germany,2,Female,11,30-34 years,689,Road injuries,1,Number,2019,44.13325673513966,55.241344824510065,34.3492951527218
1,Deaths,81,Germany,3,Both,11,30-34 years,689,Road injuries,1,Number,2019,253.95365478176578,301.2217742037385,207.93826522284024
1,Deaths,81,Germany,1,Male,12,35-39 years,689,Road injuries,1,Number,2019,174.37544442390433,218.80838081646223,135.04460372285598
1,Deaths,81,Germany,2,Female,12,35-39 years,689,Road injuries,1,Number,2019,37.18437022228418,46.953708038258924,28.87156870327908
1,Deaths,81,Germany,3,Both,12,35-39 years,689,Road injuries,1,Number,2019,211.55981464618833,258.50804091539885,170.32353990725935
1,Deaths,81,Germany,1,Male,13,40-44 years,689,Road injuries,1,Number,2019,161.6212915329114,200.54147809156734,130.717336936611
1,Deaths,81,Germany,2,Female,13,40-44 years,689,Road injuries,1,Number,2019,43.44231326282259,55.81626258018763,34.00529375192932
1,Deaths,81,Germany,3,Both,13,40-44 years,689,Road injuries,1,Number,2019,205.06360479573428,245.9256500582152,168.4344019507363
1,Deaths,81,Germany,1,Male,14,45-49 years,689,Road injuries,1,Number,2019,186.05266005713818,231.5826020987965,147.3330302218853
1,Deaths,81,Germany,2,Female,14,45-49 years,689,Road injuries,1,Number,2019,49.22823727234633,60.7468790775568,38.400265329276316
1,Deaths,81,Germany,3,Both,14,45-49 years,689,Road injuries,1,Number,2019,235.2808973294842,283.10632716391655,191.19474030746034
1,Deaths,81,Germany,1,Male,15,50-54 years,689,Road injuries,1,Number,2019,241.70035510854044,296.10532954878386,193.6063159861301
1,Deaths,81,Germany,2,Female,15,50-54 years,689,Road injuries,1,Number,2019,65.48015724529047,81.97047584208025,51.58597747104072
1,Deaths,81,Germany,3,Both,15,50-54 years,689,Road injuries,1,Number,2019,307.18051235383103,368.5849675948208,252.4253814193104
1,Deaths,81,Germany,1,Male,16,55-59 years,689,Road injuries,1,Number,2019,232.52680992636348,279.4146542534197,190.95092655979286
1,Deaths,81,Germany,2,Female,16,55-59 years,689,Road injuries,1,Number,2019,76.9413904714656,98.06810187332083,60.46643287212504
1,Deaths,81,Germany,3,Both,16,55-59 years,689,Road injuries,1,Number,2019,309.46820039782824,366.71584831804773,261.8048296132711
1,Deaths,81,Germany,1,Male,17,60-64 years,689,Road injuries,1,Number,2019,184.5558138006532,221.8773321177981,152.91601241565624
1,Deaths,81,Germany,2,Female,17,60-64 years,689,Road injuries,1,Number,2019,66.84069867078696,82.7301989119243,53.761094163591686
1,Deaths,81,Germany,3,Both,17,60-64 years,689,Road injuries,1,Number,2019,251.39651247143982,295.5212161962174,212.0556331690901
1,Deaths,81,Germany,1,Male,18,65-69 years,689,Road injuries,1,Number,2019,164.9026931544277,197.28791919974768,137.75941612104558
1,Deaths,81,Germany,2,Female,18,65-69 years,689,Road injuries,1,Number,2019,77.34530019362768,96.26661447991508,62.400920127466705
1,Deaths,81,Germany,3,Both,18,65-69 years,689,Road injuries,1,Number,2019,242.24799334805496,280.19656625733404,207.1157979906831
1,Deaths,81,Germany,1,Male,19,70-74 years,689,Road injuries,1,Number,2019,162.6006719445919,196.31441618981026,130.84188033180038
1,Deaths,81,Germany,2,Female,19,70-74 years,689,Road injuries,1,Number,2019,87.87165027527583,111.44183117516874,67.90529770772491
1,Deaths,81,Germany,3,Both,19,70-74 years,689,Road injuries,1,Number,2019,250.47232221986715,293.3443628813328,209.24085688756887
1,Deaths,81,Germany,1,Male,20,75-79 years,689,Road injuries,1,Number,2019,221.98143237866347,272.0363162385547,177.89069560154738
1,Deaths,81,Germany,2,Female,20,75-79 years,689,Road injuries,1,Number,2019,137.52670539464543,173.1013090844999,109.53600162004884
1,Deaths,81,Germany,3,Both,20,75-79 years,689,Road injuries,1,Number,2019,359.5081377733085,422.99579112447856,302.5552419322019
1,Deaths,81,Germany,1,Male,28,<1 year,689,Road injuries,1,Number,2019,2.247879419776727,3.0767500809874537,1.5771935598445042
1,Deaths,81,Germany,2,Female,28,<1 year,689,Road injuries,1,Number,2019,1.6184563298361376,2.291964010141711,1.1496364020201708
1,Deaths,81,Germany,3,Both,28,<1 year,689,Road injuries,1,Number,2019,3.8663357496128703,5.017483223509548,2.9220275701402296
1,Deaths,81,Germany,1,Male,30,80-84,689,Road injuries,1,Number,2019,234.04823178132563,294.4310743616341,183.47437634613829
1,Deaths,81,Germany,2,Female,30,80-84,689,Road injuries,1,Number,2019,160.42095229074215,208.49620911347722,117.99274520909215
1,Deaths,81,Germany,3,Both,30,80-84,689,Road injuries,1,Number,2019,394.46918407206726,481.49291349419553,317.62470963371544
1,Deaths,81,Germany,1,Male,160,85+ years,689,Road injuries,1,Number,2019,173.18258778031537,207.37041711148788,138.9546877492188
1,Deaths,81,Germany,2,Female,160,85+ years,689,Road injuries,1,Number,2019,148.8189285231721,183.34881940578114,114.59046406331052
1,Deaths,81,Germany,3,Both,160,85+ years,689,Road injuries,1,Number,2019,322.0015163034878,376.8021097020624,262.6436805129671
1,Deaths,86,Italy,1,Male,6,5-9 years,441,Colon and rectum cancer,1,Number,2019,0.2936332208965082,0.3456187385108379,0.25270696241334983
1,Deaths,86,Italy,2,Female,6,5-9 years,441,Colon and rectum cancer,1,Number,2019,0.19793699965972936,0.2256868530549924,0.17070996340397696
1,Deaths,86,Italy,3,Both,6,5-9 years,441,Colon and rectum cancer,1,Number,2019,0.49157022055623795,0.5608238123728713,0.42671835804829605
1,Deaths,86,Italy,1,Male,7,10-14 years,441,Colon and rectum cancer,1,Number,2019,0.4170425898892987,0.4678436829431005,0.37000565668549024
1,Deaths,86,Italy,2,Female,7,10-14 years,441,Colon and rectum cancer,1,Number,2019,0.27676123277792913,0.3146070760774146,0.24303301024750487
1,Deaths,86,Italy,3,Both,7,10-14 years,441,Colon and rectum cancer,1,Number,2019,0.6938038226672274,0.7648031615901487,0.6285783916105244
1,Deaths,86,Italy,1,Male,8,15-19 years,441,Colon and rectum cancer,1,Number,2019,0.9318587893081847,1.0662033762205398,0.8128357793864873
1,Deaths,86,Italy,2,Female,8,15-19 years,441,Colon and rectum cancer,1,Number,2019,0.5039150865455513,0.5674838258601059,0.440594672287115
1,Deaths,86,Italy,3,Both,8,15-19 years,441,Colon and rectum cancer,1,Number,2019,1.4357738758537373,1.6097816732649026,1.2792473787435146
1,Deaths,86,Italy,1,Male,9,20-24 years,441,Colon and rectum cancer,1,Number,2019,2.3933080620607106,2.669588927565762,2.102105728074018
1,Deaths,86,Italy,2,Female,9,20-24 years,441,Colon and rectum cancer,1,Number,2019,1.6530454049724665,1.871285056940617,1.4614120815290104
1,Deaths,86,Italy,3,Both,9,20-24 years,441,Colon and rectum cancer,1,Number,2019,4.046353467033165,4.424384457092889,3.6844081135990865
1,Deaths,86,Italy,1,Male,10,25-29 years,441,Colon and rectum cancer,1,Number,2019,6.111546673447312,6.826147080689792,5.461109512163394
1,Deaths,86,Italy,2,Female,10,25-29 years,441,Colon and rectum cancer,1,Number,2019,4.6292583338140485,5.208094827337795,4.1428568277838975
1,Deaths,86,Italy,3,Both,10,25-29 years,441,Colon and rectum cancer,1,Number,2019,10.740805007261347,11.688639552391273,9.851817392329611
1,Deaths,86,Italy,1,Male,11,30-34 years,441,Colon and rectum cancer,1,Number,2019,16.599629628845292,18.51960213929857,14.888945801257949
1,Deaths,86,Italy,2,Female,11,30-34 years,441,Colon and rectum cancer,1,Number,2019,12.205979632526295,13.653475695035015,10.806632908140545
1,Deaths,86,Italy,3,Both,11,30-34 years,441,Colon and rectum cancer,1,Number,2019,28.80560926137157,31.208644363166375,26.47934370009173
1,Deaths,86,Italy,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,32.70277924569892,36.607692865303086,29.092236126578996
1,Deaths,86,Italy,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,29.192704633516307,31.929803300693674,26.433493650610824
1,Deaths,86,Italy,3,Both,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,61.89548387921523,66.95734821623051,57.17950915663634
1,Deaths,86,Italy,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,80.25067699668719,88.64294314785705,71.86179840360084
1,Deaths,86,Italy,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,67.40372154507455,73.1331934478753,61.42422616688934
1,Deaths,86,Italy,3,Both,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,147.65439854176208,159.01125918229565,135.97149334194765
1,Deaths,86,Italy,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,183.04399771512612,201.11316340888132,165.55466008208526
1,Deaths,86,Italy,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,157.3815588693738,170.27528254457286,144.87384421034952
1,Deaths,86,Italy,3,Both,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,340.42555658450044,363.8112318127395,315.74608397875545
1,Deaths,86,Italy,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,391.9071790251633,426.8221317956982,359.1572481883305
1,Deaths,86,Italy,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,292.9303583428502,315.0773271684892,270.3778407450069
1,Deaths,86,Italy,3,Both,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,684.8375373680132,727.079809519619,639.8352019481896
1,Deaths,86,Italy,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,628.3016201846522,674.3714442926146,584.3329445873185
1,Deaths,86,Italy,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,429.994570197146,461.2922108389148,397.51343509369656
1,Deaths,86,Italy,3,Both,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,1058.2961903817984,1119.515239047591,1001.4075052619173
1,Deaths,86,Italy,1,Male,17,60-64 years,441,Colon and rectum cancer,1,Number,2019,937.8776910339686,1000.8801894792609,871.2296059552046
1,Deaths,86,Italy,2,Female,17,60-64 years,441,Colon and rectum cancer,1,Number,2019,582.8188824089391,629.076903995683,540.1287611437452
1,Deaths,86,Italy,3,Both,17,60-64 years,441,Colon and rectum cancer,1,Number,2019,1520.6965734429075,1599.819827893648,1432.1367807948216
1,Deaths,86,Italy,1,Male,18,65-69 years,441,Colon and rectum cancer,1,Number,2019,1319.3928757749502,1412.1569920882841,1228.3746691064791
1,Deaths,86,Italy,2,Female,18,65-69 years,441,Colon and rectum cancer,1,Number,2019,809.5707735448028,872.2290448623328,741.7345106891627
1,Deaths,86,Italy,3,Both,18,65-69 years,441,Colon and rectum cancer,1,Number,2019,2128.9636493197568,2249.8695522734133,1996.4188703262453
1,Deaths,86,Italy,1,Male,19,70-74 years,441,Colon and rectum cancer,1,Number,2019,1822.9770006027607,1949.3123920949672,1690.0179210026986
1,Deaths,86,Italy,2,Female,19,70-74 years,441,Colon and rectum cancer,1,Number,2019,1141.9671281415517,1231.0526543628291,1026.5096878994561
1,Deaths,86,Italy,3,Both,19,70-74 years,441,Colon and rectum cancer,1,Number,2019,2964.9441287443074,3140.5623618625714,2771.4960088621165
1,Deaths,86,Italy,1,Male,20,75-79 years,441,Colon and rectum cancer,1,Number,2019,2259.4184146751086,2423.0955758518953,2064.526613539314
1,Deaths,86,Italy,2,Female,20,75-79 years,441,Colon and rectum cancer,1,Number,2019,1598.9660340959017,1739.9496788357908,1382.7920398006472
1,Deaths,86,Italy,3,Both,20,75-79 years,441,Colon and rectum cancer,1,Number,2019,3858.384448771012,4121.70726657166,3476.9404948570823
1,Deaths,86,Italy,1,Male,30,80-84,441,Colon and rectum cancer,1,Number,2019,2539.7389334594086,2785.4466073141903,2185.557819660342
1,Deaths,86,Italy,2,Female,30,80-84,441,Colon and rectum cancer,1,Number,2019,2121.1248429103307,2383.509648589733,1715.873452444781
1,Deaths,86,Italy,3,Both,30,80-84,441,Colon and rectum cancer,1,Number,2019,4660.863776369743,5092.022940737207,3950.4699188795016
1,Deaths,86,Italy,1,Male,160,85+ years,441,Colon and rectum cancer,1,Number,2019,3060.5603570942344,3362.5021023289396,2534.9750327008223
1,Deaths,86,Italy,2,Female,160,85+ years,441,Colon and rectum cancer,1,Number,2019,4343.549654650495,4914.728835394139,3397.0566438366686
1,Deaths,86,Italy,3,Both,160,85+ years,441,Colon and rectum cancer,1,Number,2019,7404.110011744743,8234.11031884205,5960.918557268235
1,Deaths,80,France,1,Male,5,1-4 years,322,Lower respiratory infections,1,Number,2019,5.042462562323849,7.091956903883103,3.4116181269206223
1,Deaths,80,France,2,Female,5,1-4 years,322,Lower respiratory infections,1,Number,2019,6.071560601309582,8.152853386139645,4.402811141613034
1,Deaths,80,France,3,Both,5,1-4 years,322,Lower respiratory infections,1,Number,2019,11.114023163633432,15.044826733931721,7.8197786745025875
1,Deaths,80,France,1,Male,6,5-9 years,322,Lower respiratory infections,1,Number,2019,1.8872966040659196,2.618787925718209,1.3505046107508827
1,Deaths,80,France,2,Female,6,5-9 years,322,Lower respiratory infections,1,Number,2019,2.0620442397303513,2.897793857134596,1.4152506090127903
1,Deaths,80,France,3,Both,6,5-9 years,322,Lower respiratory infections,1,Number,2019,3.9493408437962705,5.428081775462783,2.7660953990991763
1,Deaths,80,France,1,Male,7,10-14 years,322,Lower respiratory infections,1,Number,2019,2.0715636225714005,2.793965698949546,1.516994181223388
1,Deaths,80,France,2,Female,7,10-14 years,322,Lower respiratory infections,1,Number,2019,2.2031885171125403,3.1051698236261527,1.5132403164577781
1,Deaths,80,France,3,Both,7,10-14 years,322,Lower respiratory infections,1,Number,2019,4.274752139683939,5.854236611275186,3.0398852930967144
1,Deaths,80,France,1,Male,8,15-19 years,322,Lower respiratory infections,1,Number,2019,3.28507292793811,4.65861249766485,2.229769342893424
1,Deaths,80,France,2,Female,8,15-19 years,322,Lower respiratory infections,1,Number,2019,2.939521376483299,4.1359088846315055,2.0610539627037836
1,Deaths,80,France,3,Both,8,15-19 years,322,Lower respiratory infections,1,Number,2019,6.2245943044214185,8.66267164291843,4.3806086751861475
1,Deaths,80,France,1,Male,9,20-24 years,322,Lower respiratory infections,1,Number,2019,5.144258053847254,7.581407686325434,3.3972101202116916
1,Deaths,80,France,2,Female,9,20-24 years,322,Lower respiratory infections,1,Number,2019,3.8512404879428193,5.491724086038337,2.6347227030069043
1,Deaths,80,France,3,Both,9,20-24 years,322,Lower respiratory infections,1,Number,2019,8.995498541790074,12.857228681897553,6.048218623717773
1,Deaths,80,France,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2019,7.61225083554791,10.663835158142208,5.204614594163829
1,Deaths,80,France,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2019,5.3684348195496,7.289623867851977,3.859136988772358
1,Deaths,80,France,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2019,12.980685655097508,17.837039286886135,9.058118674096132
1,Deaths,80,France,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2019,12.410595286397548,17.75127933281423,8.741452192159501
1,Deaths,80,France,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2019,6.957036563518679,9.498204775053704,5.094692033658466
1,Deaths,80,France,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2019,19.36763184991621,26.9148931550491,13.885642618272096
1,Deaths,80,France,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2019,20.415456810467028,27.468581723396788,14.278693440719971
1,Deaths,80,France,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2019,11.42219375670862,15.782547774568602,8.015044780101002
1,Deaths,80,France,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2019,31.837650567175665,43.3138210519275,22.567768080612137
1,Deaths,80,France,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2019,30.60206152791874,42.128439048948124,21.61098833571879
1,Deaths,80,France,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2019,15.470109455191219,21.41866259347037,10.725846228862665
1,Deaths,80,France,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2019,46.07217098310989,63.20635714185296,32.49453368760684
1,Deaths,80,France,1,Male,14,45-49 years,322,Lower respiratory infections,1,Number,2019,55.76032958773218,73.28177124831004,40.382851546565504
1,Deaths,80,France,2,Female,14,45-49 years,322,Lower respiratory infections,1,Number,2019,28.40737243661713,37.731747088837885,20.666338874855594
1,Deaths,80,France,3,Both,14,45-49 years,322,Lower respiratory infections,1,Number,2019,84.16770202434945,110.54861132741544,61.260937754952174
1,Deaths,80,France,1,Male,15,50-54 years,322,Lower respiratory infections,1,Number,2019,89.93100680677176,122.24180562057361,65.17961646450325
1,Deaths,80,France,2,Female,15,50-54 years,322,Lower respiratory infections,1,Number,2019,38.00216085562777,51.42376147839752,27.57612083893092
1,Deaths,80,France,3,Both,15,50-54 years,322,Lower respiratory infections,1,Number,2019,127.93316766239963,174.08698041741147,92.73945786793853
1,Deaths,80,France,1,Male,16,55-59 years,322,Lower respiratory infections,1,Number,2019,148.2988537659231,197.94081700331293,106.45623850379482
1,Deaths,80,France,2,Female,16,55-59 years,322,Lower respiratory infections,1,Number,2019,68.92428511072708,93.59196252326144,49.51827359335891
1,Deaths,80,France,3,Both,16,55-59 years,322,Lower respiratory infections,1,Number,2019,217.22313887665007,269.52737808893926,169.3574288561929
1,Deaths,80,France,1,Male,17,60-64 years,322,Lower respiratory infections,1,Number,2019,233.16107746904916,302.9802551356383,174.27228912518686
1,Deaths,80,France,2,Female,17,60-64 years,322,Lower respiratory infections,1,Number,2019,105.23791832119537,139.37390130895778,78.2042224796019
1,Deaths,80,France,3,Both,17,60-64 years,322,Lower respiratory infections,1,Number,2019,338.398995790245,442.89478240649316,250.16924810719902
1,Deaths,80,France,1,Male,18,65-69 years,322,Lower respiratory infections,1,Number,2019,363.2592057923158,486.6070826215816,269.0862721336861
1,Deaths,80,France,2,Female,18,65-69 years,322,Lower respiratory infections,1,Number,2019,162.35105746471964,222.2368130204622,119.61920158711504
1,Deaths,80,France,3,Both,18,65-69 years,322,Lower respiratory infections,1,Number,2019,525.6102632570351,702.3435209498431,389.0554819635453
1,Deaths,80,France,1,Male,19,70-74 years,322,Lower respiratory infections,1,Number,2019,549.7765263418503,746.7242654344186,409.11476209053467
1,Deaths,80,France,2,Female,19,70-74 years,322,Lower respiratory infections,1,Number,2019,275.89797126650006,376.20946715714166,204.05891591972355
1,Deaths,80,France,3,Both,19,70-74 years,322,Lower respiratory infections,1,Number,2019,825.6744976083507,1119.07280680479,615.1961030682747
1,Deaths,80,France,1,Male,20,75-79 years,322,Lower respiratory infections,1,Number,2019,783.8041401678486,1030.436987029935,575.7488693085738
1,Deaths,80,France,2,Female,20,75-79 years,322,Lower respiratory infections,1,Number,2019,505.4563733031291,668.4431772958967,371.1817173530199
1,Deaths,80,France,3,Both,20,75-79 years,322,Lower respiratory infections,1,Number,2019,1289.260513470979,1683.9500759914251,948.7256770181797
1,Deaths,80,France,1,Male,28,<1 year,322,Lower respiratory infections,1,Number,2019,10.507207629766485,14.651371053240913,7.345613712607937
1,Deaths,80,France,2,Female,28,<1 year,322,Lower respiratory infections,1,Number,2019,8.968635890926802,12.833146747757493,6.309677131076049
1,Deaths,80,France,3,Both,28,<1 year,322,Lower respiratory infections,1,Number,2019,19.475843520693292,27.10362983728289,13.95248442504328
1,Deaths,80,France,1,Male,30,80-84,322,Lower respiratory infections,1,Number,2019,1577.9881157458565,2027.4170802360075,1199.2249906941865
1,Deaths,80,France,2,Female,30,80-84,322,Lower respiratory infections,1,Number,2019,1314.764065263923,1702.6781794645829,984.2869608349449
1,Deaths,80,France,3,Both,30,80-84,322,Lower respiratory infections,1,Number,2019,2892.752181009776,3496.544293776873,2312.3993554143417
1,Deaths,80,France,1,Male,160,85+ years,322,Lower respiratory infections,1,Number,2019,6298.962280088813,7350.489038073755,5104.91157421546
1,Deaths,80,France,2,Female,160,85+ years,322,Lower respiratory infections,1,Number,2019,10331.305455505328,12294.648392178116,7555.112483428705
1,Deaths,80,France,3,Both,160,85+ years,322,Lower respiratory infections,1,Number,2019,16630.267735594123,19635.87382204776,12653.652700068293
1,Deaths,80,France,1,Male,5,1-4 years,494,Stroke,1,Number,2019,1.3614363387900494,1.9958065297483598,0.8478675080508913
1,Deaths,80,France,2,Female,5,1-4 years,494,Stroke,1,Number,2019,1.0742118398656275,1.5807477639794032,0.6294885449692311
1,Deaths,80,France,3,Both,5,1-4 years,494,Stroke,1,Number,2019,2.4356481786556734,3.4967770233604702,1.5625844083949967
1,Deaths,80,France,1,Male,6,5-9 years,494,Stroke,1,Number,2019,1.2682240021221036,1.8711758655118982,0.7070411637979672
1,Deaths,80,France,2,Female,6,5-9 years,494,Stroke,1,Number,2019,1.2428596704913453,1.883080909249212,0.7175376537495808
1,Deaths,80,France,3,Both,6,5-9 years,494,Stroke,1,Number,2019,2.511083672613449,3.6569448024619233,1.491118128282928
1,Deaths,80,France,1,Male,7,10-14 years,494,Stroke,1,Number,2019,2.2454423111137145,3.409256760396414,1.2661402209788304
1,Deaths,80,France,2,Female,7,10-14 years,494,Stroke,1,Number,2019,2.0003111422933184,3.022799562264297,1.1656153437095798
1,Deaths,80,France,3,Both,7,10-14 years,494,Stroke,1,Number,2019,4.245753453407036,6.2853252226717915,2.5895252438621807
1,Deaths,80,France,1,Male,8,15-19 years,494,Stroke,1,Number,2019,6.031634838090624,8.827558479104136,3.7118054366427167
1,Deaths,80,France,2,Female,8,15-19 years,494,Stroke,1,Number,2019,4.946401653856801,6.9380698776898075,3.1488170258267307
1,Deaths,80,France,3,Both,8,15-19 years,494,Stroke,1,Number,2019,10.978036491947432,15.797557470061564,6.987692224182529
1,Deaths,80,France,1,Male,9,20-24 years,494,Stroke,1,Number,2019,10.66914339710775,15.35555725751191,6.759623667230701
1,Deaths,80,France,2,Female,9,20-24 years,494,Stroke,1,Number,2019,7.942959794253331,11.20061553493099,5.120796662449744
1,Deaths,80,France,3,Both,9,20-24 years,494,Stroke,1,Number,2019,18.612103191361093,26.073991071853314,12.067901703186903
1,Deaths,80,France,1,Male,10,25-29 years,494,Stroke,1,Number,2019,18.64304923007064,26.74599155275577,12.03884328116216
1,Deaths,80,France,2,Female,10,25-29 years,494,Stroke,1,Number,2019,11.335897480899645,15.334198406882264,7.889594823684206
1,Deaths,80,France,3,Both,10,25-29 years,494,Stroke,1,Number,2019,29.97894671097024,41.431273353265,20.077383113917893
1,Deaths,80,France,1,Male,11,30-34 years,494,Stroke,1,Number,2019,32.43210770246209,45.022688958620876,21.732663911314532
1,Deaths,80,France,2,Female,11,30-34 years,494,Stroke,1,Number,2019,21.823273888509664,28.394437700562364,16.02489693628558
1,Deaths,80,France,3,Both,11,30-34 years,494,Stroke,1,Number,2019,54.25538159097175,72.5967060559469,38.33700338549196
1,Deaths,80,France,1,Male,12,35-39 years,494,Stroke,1,Number,2019,55.01911239062652,77.60716536171694,35.68078110138233
1,Deaths,80,France,2,Female,12,35-39 years,494,Stroke,1,Number,2019,39.39586991775703,52.29025432339888,29.270422208634525
1,Deaths,80,France,3,Both,12,35-39 years,494,Stroke,1,Number,2019,94.41498230838341,129.22819647888906,65.85899088952199
1,Deaths,80,France,1,Male,13,40-44 years,494,Stroke,1,Number,2019,101.34085383880662,140.4672875851508,70.40296737341974
1,Deaths,80,France,2,Female,13,40-44 years,494,Stroke,1,Number,2019,73.16609919701564,95.05006360001671,54.20902452796288
1,Deaths,80,France,3,Both,13,40-44 years,494,Stroke,1,Number,2019,174.5069530358224,234.60116728955532,124.29673516397357
1,Deaths,80,France,1,Male,14,45-49 years,494,Stroke,1,Number,2019,184.23521387521072,248.3885909452255,129.70130723857525
